id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145198746383.7052,145198746383.7052,True,,8,,,,2024-07-20T22:40:00.000Z,0.13401719046730676,1108698059.207921,55.8128,0.01446102,6.89302071,20.48269865,7.67374042,-20.39744969,-15.69462468,19459128049.71919,0.7955,19459128049.72,,2024-07-20T22:40:00.000Z,,,,,,2024-07-21 01:41:14.767160
11419,Toncoin,TON,toncoin,466,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2514790901.1544957,5109277595.225424,True,,9,3414166606.0,24851753311.195583,,2024-07-20T22:39:00.000Z,7.279010130179799,138871741.82954144,-29.7756,-0.01397977,-0.22749911,0.02097207,1.43968463,14.89073805,18.45593327,18305188444.78756,0.7483,37190483373.55,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:14.767160
2010,Cardano,ADA,cardano,1214,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35889906639.389,37062184769.149,False,,10,,,,2024-07-20T22:39:00.000Z,0.4375612608858617,251068146.65067402,-26.2279,0.39545619,-0.45933685,-0.32293216,13.56066566,-11.28901586,-12.66175383,15704032802.206911,0.642,19690256739.86,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:14.767160
1958,TRON,TRX,tron,1001,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87089141743.13487,87089149669.95306,True,,11,71659659264.0,9648625090.006676,,2024-07-20T22:39:00.000Z,0.13464514329408625,229347235.81637177,-23.9478,0.09708021,-0.04698614,-4.14208294,15.22509775,8.98457632,20.83988184,11726129969.363384,0.4794,11726131036.67,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:14.767160
5805,Avalanche,AVAX,avalanche,754,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394753425.20547134,444099795.20547134,False,,12,,,,2024-07-20T22:39:00.000Z,28.97875535675493,242331423.2424525,-27.95,0.84401891,2.81536569,13.12952248,4.69256268,-29.32090198,-22.10147058,11439462935.270409,0.4676,20741507024.81,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:14.767160
5994,Shiba Inu,SHIB,shiba-inu,847,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270679731197.0,589519188836789.6,False,,13,,,,2024-07-20T22:39:00.000Z,1.8121023107324215e-05,436940719.2528122,-27.08,0.22240475,1.22794138,6.9651492,-0.1166826,-29.11792599,-31.38678956,10678187603.877668,0.4365,10682690843.12,,2024-07-20T22:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-21 01:41:14.767160
6636,Polkadot,DOT,polkadot-new,794,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1471278872.153183,9321025532.06297,,2024-07-20T22:40:00.000Z,6.335322085079534,116043873.58094175,-30.8434,0.23063171,-0.00869805,1.95817531,11.76822581,-16.52986049,-11.3630274,9109898131.062565,0.3724,9109898131.06,,2024-07-20T22:40:00.000Z,,,,,,2024-07-21 01:41:14.767160
1975,Chainlink,LINK,chainlink,1818,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-20T22:39:00.000Z,14.28902026959908,226297545.20989677,-26.0954,0.39320583,1.72260326,10.65222539,-0.19674401,-14.08162382,-4.27134856,8689152803.74247,0.3552,14289020269.6,,2024-07-20T22:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-21 01:41:14.767160
1,Bitcoin,BTC,bitcoin,11608,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19728456.0,19728456.0,False,,1,,,,2024-07-20T22:40:00.000Z,67095.93584104671,18910353030.528446,-48.8732,0.04354224,0.21293332,14.56837938,3.26305059,-4.28569105,3.12621601,1323699218018.913,54.1127,1409014652661.98,,2024-07-20T22:40:00.000Z,,,,,,2024-07-21 01:41:25.187724
1027,Ethereum,ETH,ethereum,9150,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120226035.25070572,120226035.25070572,True,,2,,,,2024-07-20T22:39:00.000Z,3516.4759408602663,10458613269.397394,-40.8903,0.043532,-0.05034748,11.57824648,0.05765968,-6.9344538,11.41195468,422771960424.12494,17.2829,422771960424.12,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:25.187724
825,Tether USDt,USDT,tether,92136,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113877604814.3431,117072162581.58543,True,,3,,,,2024-07-20T22:39:00.000Z,1.0004976109839099,40443783285.70087,-37.209,-0.00737006,-0.0093745,0.0306297,0.10746684,0.07067803,0.03629549,113934271561.32005,4.6576,117130418975.6,,2024-07-20T22:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-21 01:41:25.187724
1839,BNB,BNB,bnb,2196,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147581818.18378383,147581818.18378383,False,,4,,,,2024-07-20T22:39:00.000Z,594.0867203657319,1589007809.4959898,-22.5272,-0.13751571,0.03209275,12.41135219,0.40161337,-3.496977,2.40799067,87676398350.41588,3.5842,87676398350.42,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:25.187724
5426,Solana,SOL,solana,707,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464348013.2231127,580595114.1207736,True,,5,,,,2024-07-20T22:39:00.000Z,173.77601125957713,1894246971.6398404,-47.8413,0.10413183,2.74327858,24.53077442,29.89014302,-2.39850843,16.04309006,80692545574.22191,3.2987,100893503088.71,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:25.187724
3408,USDC,USDC,usd-coin,21075,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,34119133671.382397,34119133671.382397,False,,6,,,,2024-07-20T22:39:00.000Z,0.9999743913331854,3878829678.387123,-48.1713,-0.00710049,-0.0022723,-0.00489989,-0.00413551,-0.01371108,-0.00463362,34118259925.856205,1.3948,34118259925.86,,2024-07-20T22:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-21 01:41:25.187724
52,XRP,XRP,xrp,1355,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55909481874.0,99987431729.0,False,,7,,,,2024-07-20T22:40:00.000Z,0.5968160726387213,1560497411.4301138,-32.7053,0.85901692,3.67603576,13.5977488,22.06896901,11.64259735,13.39480226,33367677395.306454,1.3641,59681607263.87,,2024-07-20T22:40:00.000Z,,,,,,2024-07-21 01:41:25.187724
74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145198746383.7052,145198746383.7052,True,,8,,,,2024-07-20T22:40:00.000Z,0.13401719046730676,1108698059.207921,55.8128,0.01446102,6.89302071,20.48269865,7.67374042,-20.39744969,-15.69462468,19459128049.71919,0.7955,19459128049.72,,2024-07-20T22:40:00.000Z,,,,,,2024-07-21 01:41:25.187724
11419,Toncoin,TON,toncoin,466,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2514790901.1544957,5109277595.225424,True,,9,3414166606.0,24851753311.195583,,2024-07-20T22:39:00.000Z,7.279010130179799,138871741.82954144,-29.7756,-0.01397977,-0.22749911,0.02097207,1.43968463,14.89073805,18.45593327,18305188444.78756,0.7483,37190483373.55,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:25.187724
2010,Cardano,ADA,cardano,1214,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35889906639.389,37062184769.149,False,,10,,,,2024-07-20T22:39:00.000Z,0.4375612608858617,251068146.65067402,-26.2279,0.39545619,-0.45933685,-0.32293216,13.56066566,-11.28901586,-12.66175383,15704032802.206911,0.642,19690256739.86,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:25.187724
1958,TRON,TRX,tron,1001,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87089141743.13487,87089149669.95306,True,,11,71659659264.0,9648625090.006676,,2024-07-20T22:39:00.000Z,0.13464514329408625,229347235.81637177,-23.9478,0.09708021,-0.04698614,-4.14208294,15.22509775,8.98457632,20.83988184,11726129969.363384,0.4794,11726131036.67,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:25.187724
5805,Avalanche,AVAX,avalanche,754,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394753425.20547134,444099795.20547134,False,,12,,,,2024-07-20T22:39:00.000Z,28.97875535675493,242331423.2424525,-27.95,0.84401891,2.81536569,13.12952248,4.69256268,-29.32090198,-22.10147058,11439462935.270409,0.4676,20741507024.81,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:25.187724
5994,Shiba Inu,SHIB,shiba-inu,847,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270679731197.0,589519188836789.6,False,,13,,,,2024-07-20T22:39:00.000Z,1.8121023107324215e-05,436940719.2528122,-27.08,0.22240475,1.22794138,6.9651492,-0.1166826,-29.11792599,-31.38678956,10678187603.877668,0.4365,10682690843.12,,2024-07-20T22:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-21 01:41:25.187724
6636,Polkadot,DOT,polkadot-new,794,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1471278872.153183,9321025532.06297,,2024-07-20T22:40:00.000Z,6.335322085079534,116043873.58094175,-30.8434,0.23063171,-0.00869805,1.95817531,11.76822581,-16.52986049,-11.3630274,9109898131.062565,0.3724,9109898131.06,,2024-07-20T22:40:00.000Z,,,,,,2024-07-21 01:41:25.187724
1975,Chainlink,LINK,chainlink,1818,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-20T22:39:00.000Z,14.28902026959908,226297545.20989677,-26.0954,0.39320583,1.72260326,10.65222539,-0.19674401,-14.08162382,-4.27134856,8689152803.74247,0.3552,14289020269.6,,2024-07-20T22:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-21 01:41:25.187724
1,Bitcoin,BTC,bitcoin,11608,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19728456.0,19728456.0,False,,1,,,,2024-07-20T22:40:00.000Z,67095.93584104671,18910353030.528446,-48.8732,0.04354224,0.21293332,14.56837938,3.26305059,-4.28569105,3.12621601,1323699218018.913,54.1127,1409014652661.98,,2024-07-20T22:40:00.000Z,,,,,,2024-07-21 01:41:35.616789
1027,Ethereum,ETH,ethereum,9150,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120226035.25070572,120226035.25070572,True,,2,,,,2024-07-20T22:39:00.000Z,3516.4759408602663,10458613269.397394,-40.8903,0.043532,-0.05034748,11.57824648,0.05765968,-6.9344538,11.41195468,422771960424.12494,17.2829,422771960424.12,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:35.616789
825,Tether USDt,USDT,tether,92136,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113877604814.3431,117072162581.58543,True,,3,,,,2024-07-20T22:39:00.000Z,1.0004976109839099,40443783285.70087,-37.209,-0.00737006,-0.0093745,0.0306297,0.10746684,0.07067803,0.03629549,113934271561.32005,4.6576,117130418975.6,,2024-07-20T22:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-21 01:41:35.616789
1839,BNB,BNB,bnb,2196,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147581818.18378383,147581818.18378383,False,,4,,,,2024-07-20T22:39:00.000Z,594.0867203657319,1589007809.4959898,-22.5272,-0.13751571,0.03209275,12.41135219,0.40161337,-3.496977,2.40799067,87676398350.41588,3.5842,87676398350.42,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:35.616789
5426,Solana,SOL,solana,707,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464348013.2231127,580595114.1207736,True,,5,,,,2024-07-20T22:39:00.000Z,173.77601125957713,1894246971.6398404,-47.8413,0.10413183,2.74327858,24.53077442,29.89014302,-2.39850843,16.04309006,80692545574.22191,3.2987,100893503088.71,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:35.616789
3408,USDC,USDC,usd-coin,21075,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,34119133671.382397,34119133671.382397,False,,6,,,,2024-07-20T22:39:00.000Z,0.9999743913331854,3878829678.387123,-48.1713,-0.00710049,-0.0022723,-0.00489989,-0.00413551,-0.01371108,-0.00463362,34118259925.856205,1.3948,34118259925.86,,2024-07-20T22:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-21 01:41:35.616789
52,XRP,XRP,xrp,1355,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55909481874.0,99987431729.0,False,,7,,,,2024-07-20T22:40:00.000Z,0.5968160726387213,1560497411.4301138,-32.7053,0.85901692,3.67603576,13.5977488,22.06896901,11.64259735,13.39480226,33367677395.306454,1.3641,59681607263.87,,2024-07-20T22:40:00.000Z,,,,,,2024-07-21 01:41:35.616789
74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145198746383.7052,145198746383.7052,True,,8,,,,2024-07-20T22:40:00.000Z,0.13401719046730676,1108698059.207921,55.8128,0.01446102,6.89302071,20.48269865,7.67374042,-20.39744969,-15.69462468,19459128049.71919,0.7955,19459128049.72,,2024-07-20T22:40:00.000Z,,,,,,2024-07-21 01:41:35.616789
11419,Toncoin,TON,toncoin,466,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2514790901.1544957,5109277595.225424,True,,9,3414166606.0,24851753311.195583,,2024-07-20T22:39:00.000Z,7.279010130179799,138871741.82954144,-29.7756,-0.01397977,-0.22749911,0.02097207,1.43968463,14.89073805,18.45593327,18305188444.78756,0.7483,37190483373.55,,2024-07-20T22:39:00.000Z,,,,,,2024-07-21 01:41:35.616789
